[221192,355,0,2475,"2016-06-08"]
[221192,367,0,2475,"2016-09-15"]
[221192,38,0,2475,"2016-07-21"]
[221200,1,13,13994,"2017-10-19"]
[221200,1,13,13994,"2017-10-21"]
[221200,10,13,13994,"2017-10-21"]
[221200,10,14,13994,"2017-10-19"]
[221200,149,3,13994,"2017-10-19"]
[221200,149,3,13994,"2017-10-21"]
[221200,164,8,13994,"2017-10-19"]
[221200,187,10,13994,"2017-10-19"]
[221200,217,12,13994,"2017-10-21"]
[221200,217,19,13994,"2017-10-19"]
[221200,355,6,13994,"2017-10-21"]
[221200,367,0,13994,"2016-12-18"]
[221200,38,7,13994,"2017-10-21"]
[221200,38,9,13994,"2017-10-19"]
[221499,1,9,2295,"2017-10-19"]
[221499,1,9,2295,"2017-10-21"]
[221499,10,11,2295,"2017-10-19"]
[221499,10,9,2295,"2017-10-21"]
[221499,149,13,2295,"2017-10-19"]
[221499,164,10,2295,"2017-10-19"]
[221499,164,16,2295,"2017-10-21"]
[221499,187,13,2295,"2017-10-19"]
[221499,187,13,2295,"2017-10-21"]
[221499,217,10,2295,"2017-10-19"]
[221499,217,6,2295,"2017-10-21"]
[221499,346,6,2295,"2017-10-21"]
[221499,346,9,2295,"2017-10-19"]
[221499,355,11,2295,"2017-10-21"]
[221499,367,10,2295,"2017-10-21"]
[221499,38,5,2295,"2017-10-21"]
[221499,38,6,2295,"2017-10-19"]
[221515,10,0,108984,"2013-12-04"]
[221804,1,20,1595,"2017-10-19"]
[221804,1,20,1595,"2017-10-21"]
[221804,10,22,1595,"2017-10-21"]
[221804,10,29,1595,"2017-10-19"]
[221804,149,41,1595,"2017-10-21"]
[221804,149,44,1595,"2017-10-19"]
[221804,164,26,1595,"2017-10-21"]
[221804,164,30,1595,"2017-10-19"]
[221804,187,5,1595,"2017-10-21"]
[221804,187,9,1595,"2017-10-19"]
[221804,217,18,1595,"2017-10-19"]
[221804,217,18,1595,"2017-10-21"]
[221804,346,22,1595,"2017-10-21"]
[221804,346,23,1595,"2017-10-19"]
[221804,355,20,1595,"2017-10-21"]
[221804,367,31,1595,"2017-10-21"]
[221804,38,52,1595,"2017-10-19"]
[221887,1,28,2295,"2017-10-19"]
[221887,1,28,2295,"2017-10-21"]
[221887,10,23,2295,"2017-10-21"]
[221887,10,24,2295,"2017-10-19"]
[221887,149,5,2295,"2017-10-19"]
[221887,149,5,2295,"2017-10-21"]
[221887,164,0,2295,"2017-10-06"]
[221887,187,10,2295,"2017-10-21"]
[221887,187,14,2295,"2017-10-19"]
[221887,217,4,2295,"2017-10-21"]
[221887,217,5,2295,"2017-10-19"]
[221887,346,34,2295,"2017-10-19"]
[221887,355,36,2295,"2017-10-21"]
[221887,367,7,2295,"2017-10-21"]
[221887,38,18,2295,"2017-10-19"]
[221887,38,18,2295,"2017-10-21"]
[221911,1,0,6300,"2015-09-03"]
[221911,10,0,6300,"2016-07-26"]
[221911,149,0,6300,"2015-09-08"]
[221911,164,0,6300,"2017-05-18"]
[221911,187,0,6300,"2017-02-01"]
[221911,217,0,6300,"2015-09-08"]
[221911,355,0,6300,"2016-07-31"]
[222018,1,0,1795,"2017-09-17"]
[222018,10,0,1795,"2017-10-13"]
[222018,149,0,1795,"2017-10-01"]
[222018,164,0,1795,"2017-10-12"]
[222018,187,0,1795,"2017-10-06"]
[222018,217,2,1795,"2017-10-19"]
[222018,217,2,1795,"2017-10-21"]
[222018,355,7,1795,"2017-10-21"]
[222018,367,0,1795,"2017-10-13"]
[222018,38,0,1795,"2017-08-22"]
[222059,1,0,1975,"2017-07-03"]
[222059,10,0,1975,"2017-01-17"]
[222059,149,0,1975,"2017-02-09"]
[222059,164,0,1975,"2017-02-14"]
[222059,187,0,1975,"2017-04-03"]
[222059,217,0,1975,"2017-09-29"]
[222059,355,0,1975,"2017-05-23"]
[222059,367,0,1975,"2017-02-15"]
[222059,38,0,1975,"2017-07-09"]
[222281,1,0,894,"2017-03-19"]
[222281,10,0,894,"2017-03-24"]
[222281,149,0,894,"2017-02-21"]
[222281,164,0,894,"2017-10-19"]
[222281,164,1,894,"2017-10-19"]
[222281,187,0,894,"2017-03-26"]
[222281,217,0,894,"2017-06-28"]
[222281,355,0,894,"2017-05-06"]
[222281,367,0,894,"2017-04-06"]
[222281,38,0,894,"2017-03-24"]
[222299,1,0,1195,"2017-01-23"]
[222299,10,14,1195,"2017-10-19"]
[222299,10,25,1195,"2017-10-21"]
[222299,149,0,1195,"2016-12-16"]
[222299,164,1,1195,"2017-10-21"]
[222299,164,18,1195,"2017-10-19"]
[222299,187,10,1195,"2017-10-21"]
[222299,187,11,1195,"2017-10-19"]
[222299,217,100,1195,"2017-10-19"]
[222299,217,100,1195,"2017-10-21"]
[222299,346,11,1195,"2017-10-19"]
[222299,346,11,1195,"2017-10-21"]
[222299,355,0,1195,"2017-03-17"]
[222299,367,11,1195,"2017-10-21"]
[222299,38,31,1195,"2017-10-19"]
[222299,38,31,1195,"2017-10-21"]
[222323,1,0,1995,"2017-09-08"]
[222323,10,45,1995,"2017-10-21"]
[222323,10,46,1995,"2017-10-19"]
[222323,149,0,1995,"2017-08-25"]
[222323,164,0,1995,"2017-09-25"]
[222323,187,0,1995,"2017-09-03"]
[222323,217,0,1995,"2017-08-22"]
[222323,355,0,1995,"2017-09-07"]
[222323,367,0,1995,"2017-09-09"]
[222323,38,0,1995,"2017-10-11"]
[222372,1,14,1775,"2017-10-19"]
[222372,10,0,1775,"2017-05-31"]
[222372,149,0,1775,"2017-06-03"]
[222372,164,0,1775,"2017-07-05"]
[222372,187,0,1775,"2017-04-08"]
[222372,217,0,1775,"2017-07-12"]
[222372,355,0,1775,"2016-12-23"]
[222372,367,0,1775,"2017-03-18"]
[222372,38,0,1775,"2017-09-03"]
[222570,1,26,1400,"2017-10-19"]
[222570,1,26,1400,"2017-10-21"]
[222570,10,32,1400,"2017-10-21"]
[222570,10,34,1400,"2017-10-19"]
[222570,149,16,1400,"2017-10-19"]
[222570,149,16,1400,"2017-10-21"]
[222570,164,21,1400,"2017-10-21"]
[222570,164,22,1400,"2017-10-19"]
[222570,187,10,1400,"2017-10-21"]
[222570,187,11,1400,"2017-10-19"]
[222570,217,20,1400,"2017-10-19"]
[222570,346,10,1400,"2017-10-19"]
[222570,346,10,1400,"2017-10-21"]
[222570,355,27,1400,"2017-10-21"]
[222570,367,15,1400,"2017-10-21"]
[222570,38,26,1400,"2017-10-21"]
[222570,38,29,1400,"2017-10-19"]
[222687,1,0,1795,"2011-10-31"]
[222687,10,0,1795,"2011-12-14"]
[222687,149,0,1795,"2011-12-18"]
[222687,164,0,1795,"2011-12-19"]
[222687,187,0,1795,"2011-12-29"]
[222687,217,0,1795,"2011-11-18"]
[222687,355,0,1795,"2011-12-12"]
[222687,367,0,1795,"2011-11-14"]
[222687,38,0,1795,"2011-12-22"]
[222778,1,37,1195,"2017-10-21"]
[222778,1,39,1195,"2017-10-19"]
[222778,10,22,1195,"2017-10-21"]
[222778,10,24,1195,"2017-10-19"]
[222778,149,45,1195,"2017-10-19"]
[222778,164,33,1195,"2017-10-19"]
[222778,164,44,1195,"2017-10-21"]
[222778,187,38,1195,"2017-10-21"]
[222778,187,40,1195,"2017-10-19"]
[222778,217,34,1195,"2017-10-21"]
[222778,217,36,1195,"2017-10-19"]
[222778,346,28,1195,"2017-10-21"]
[222778,346,30,1195,"2017-10-19"]
[222778,355,16,1195,"2017-10-21"]
[222778,367,40,1195,"2017-10-21"]
[222778,38,31,1195,"2017-10-21"]
[222778,38,33,1195,"2017-10-19"]
[222877,1,12,10495,"2017-10-19"]
[222877,1,12,10495,"2017-10-21"]
[222877,10,107,10495,"2017-10-21"]
[222877,10,89,10495,"2017-10-19"]
[222877,149,23,10495,"2017-10-19"]
[222877,149,26,10495,"2017-10-21"]
[222877,164,78,10495,"2017-10-21"]
[222877,164,84,10495,"2017-10-19"]
[222877,187,14,10495,"2017-10-19"]
[222877,187,38,10495,"2017-10-21"]
[222877,217,93,10495,"2017-10-19"]
[222877,346,19,10495,"2017-10-21"]
[222877,346,69,10495,"2017-10-19"]
[222877,355,14,10495,"2017-10-21"]
[222877,367,14,10495,"2017-10-21"]
[222877,38,30,10495,"2017-10-21"]
[222877,38,31,10495,"2017-10-19"]
[22319,1,0,4725,"2017-05-23"]
[22319,10,0,4725,"2017-07-14"]
[22319,149,0,4725,"2017-06-17"]
[22319,164,0,4725,"2017-07-28"]
[22319,187,0,4725,"2017-07-12"]
[22319,217,0,4725,"2017-04-30"]
[22319,355,0,4725,"2017-07-29"]
[22319,367,0,4725,"2017-08-18"]
[22319,38,0,4725,"2017-07-14"]
[22327,1,24,1895,"2017-10-19"]
[22327,1,34,1895,"2017-10-21"]
[22327,10,16,1895,"2017-10-21"]
[22327,10,17,1895,"2017-10-19"]
[22327,149,20,1895,"2017-10-19"]
[22327,164,13,1895,"2017-10-19"]
[22327,164,9,1895,"2017-10-21"]
[22327,187,238,1895,"2017-10-19"]
[22327,187,249,1895,"2017-10-21"]
[22327,217,12,1895,"2017-10-19"]
[22327,217,5,1895,"2017-10-21"]
[22327,346,19,1895,"2017-10-19"]
[22327,346,28,1895,"2017-10-21"]
[22327,355,13,1895,"2017-10-21"]
[22327,355,15,1895,"2017-10-19"]
[22327,367,21,1895,"2017-10-21"]
[22327,38,14,1895,"2017-10-21"]
[22327,38,16,1895,"2017-10-19"]
[223487,1,0,1125,"2017-03-03"]
[223487,10,0,1125,"2017-03-26"]
[223487,149,0,1125,"2017-03-06"]
[223487,164,0,1125,"2017-02-28"]
[223487,187,0,1125,"2017-03-06"]
[223487,217,0,1125,"2017-03-01"]
[223487,355,0,1125,"2017-03-03"]
[223487,367,0,1125,"2017-03-05"]
[223487,38,0,1125,"2017-02-28"]
[223529,1,46,4095,"2017-10-21"]
[223529,1,48,4095,"2017-10-19"]
[223529,10,11,4095,"2017-10-21"]
[223529,10,16,4095,"2017-10-19"]
[223529,149,29,4095,"2017-10-19"]
[223529,164,19,4095,"2017-10-21"]
[223529,164,26,4095,"2017-10-19"]
[223529,187,14,4095,"2017-10-21"]
[223529,187,20,4095,"2017-10-19"]
[223529,217,26,4095,"2017-10-21"]
[223529,217,30,4095,"2017-10-19"]
[223529,346,15,4095,"2017-10-21"]
[223529,346,25,4095,"2017-10-19"]
[223529,355,11,4095,"2017-10-21"]
[223529,355,6,4095,"2017-10-19"]
[223529,367,17,4095,"2017-10-21"]
[223529,38,20,4095,"2017-10-19"]
[223537,1,12,1695,"2017-10-21"]
[223537,1,14,1695,"2017-10-19"]
[223537,10,6,1695,"2017-10-19"]
[223537,10,6,1695,"2017-10-21"]
[223537,149,14,1695,"2017-10-19"]
[223537,149,14,1695,"2017-10-21"]
[223537,164,7,1695,"2017-10-19"]
[223537,187,8,1695,"2017-10-19"]
[223537,187,8,1695,"2017-10-21"]
[223537,217,0,1695,"2017-07-19"]
[223537,346,0,1695,"2013-07-29"]
[223537,355,0,1695,"2017-01-18"]
[223537,367,10,1695,"2017-10-21"]
[223537,38,0,1695,"2015-04-29"]
[223545,1,11,1695,"2017-10-19"]
[223545,1,11,1695,"2017-10-21"]
[223545,10,11,1695,"2017-10-19"]
[223545,10,11,1695,"2017-10-21"]
[223545,149,0,1695,"2014-12-28"]
[223545,164,8,1695,"2017-10-21"]
[223545,164,9,1695,"2017-10-19"]
[223545,187,13,1695,"2017-10-19"]
[223545,187,13,1695,"2017-10-21"]
[223545,217,3,1695,"2017-10-21"]
[223545,217,4,1695,"2017-10-19"]
[223545,355,0,1695,"2013-09-12"]
[223545,367,12,1695,"2017-10-21"]
[223545,38,0,1695,"2013-08-04"]
[223610,1,0,1695,"2017-03-02"]
[223610,10,25,1695,"2017-10-21"]
[223610,10,27,1695,"2017-10-19"]
[223610,149,13,1695,"2017-10-19"]
[223610,164,11,1695,"2017-10-19"]
[223610,164,11,1695,"2017-10-21"]
[223610,187,11,1695,"2017-10-19"]
[223610,187,11,1695,"2017-10-21"]
[223610,217,19,1695,"2017-10-19"]
[223610,217,19,1695,"2017-10-21"]
[223610,346,4,1695,"2017-10-19"]
[223610,346,4,1695,"2017-10-21"]
[223610,355,15,1695,"2017-10-21"]
[223610,367,16,1695,"2017-10-21"]
[223610,38,12,1695,"2017-10-19"]
[223610,38,12,1695,"2017-10-21"]
[223768,1,27,280,"2017-10-21"]
[223768,1,52,280,"2017-10-19"]
[223768,10,49,280,"2017-10-21"]
[223768,10,52,280,"2017-10-19"]
[223768,149,29,280,"2017-10-19"]
[223768,164,22,280,"2017-10-19"]
[223768,164,29,280,"2017-10-21"]
[223768,187,19,280,"2017-10-19"]
[223768,187,23,280,"2017-10-21"]
[223768,217,114,280,"2017-10-19"]
[223768,346,0,280,"2017-10-18"]
[223768,346,17,280,"2017-10-21"]
[223768,355,38,280,"2017-10-21"]
[223768,367,28,280,"2017-10-21"]
[223768,38,10,280,"2017-10-21"]
[223768,38,58,280,"2017-10-19"]
[223776,1,0,7495,"2017-05-14"]
[223776,10,0,7495,"2017-08-22"]
[223776,149,0,7495,"2017-08-13"]
[223776,164,0,7495,"2017-08-26"]
[223776,187,0,7495,"2017-04-12"]
[223776,217,0,7495,"2017-04-10"]
[223776,355,0,7495,"2017-09-14"]
[223776,367,0,7495,"2017-04-23"]
[223776,38,0,7495,"2017-04-06"]
[223792,1,0,3495,"2015-12-10"]
[223792,10,0,3495,"2016-06-27"]
[223792,149,0,3495,"2016-04-21"]
[223792,164,0,3495,"2016-03-24"]
[223792,187,0,3495,"2011-06-29"]
[223792,217,0,3495,"2016-03-26"]
[223792,355,0,3495,"2016-10-19"]
[223792,367,0,3495,"2011-04-20"]
[223792,38,0,3495,"2016-08-07"]
[22384,1,0,1345,"2017-08-16"]
[22384,10,16,1345,"2017-10-19"]
[22384,10,16,1345,"2017-10-21"]
[22384,149,15,1345,"2017-10-19"]
[22384,149,15,1345,"2017-10-21"]
[22384,164,26,1345,"2017-10-19"]
[22384,187,10,1345,"2017-10-21"]
[22384,187,12,1345,"2017-10-19"]
[22384,217,6,1345,"2017-10-21"]
[22384,217,7,1345,"2017-10-19"]
[22384,346,16,1345,"2017-10-19"]
[22384,355,6,1345,"2017-10-21"]
[22384,367,20,1345,"2017-10-21"]
[22384,38,17,1345,"2017-10-21"]
[22384,38,18,1345,"2017-10-19"]
[223958,1,0,2895,"2016-12-07"]
[223958,10,0,2895,"2016-11-05"]
[223958,149,0,2895,"2016-12-18"]
[223958,164,0,2895,"2016-12-04"]
[223958,187,0,2895,"2016-11-11"]
[223958,217,0,2895,"2016-12-16"]
[223958,355,0,2895,"2016-10-24"]
[223958,367,0,2895,"2016-12-16"]
[223958,38,0,2895,"2017-03-07"]
[224139,1,0,2495,"2017-05-19"]
[224139,10,0,2495,"2017-06-02"]
[224139,149,0,2495,"2017-05-05"]
[224139,164,0,2495,"2017-08-18"]
[224139,187,0,2495,"2017-05-26"]
[224139,217,0,2495,"2017-06-08"]
[224139,346,0,2495,"2017-05-23"]
[224139,355,0,2495,"2017-05-23"]
[224139,367,0,2495,"2017-06-13"]
[224139,38,0,2495,"2017-05-10"]
[224188,1,0,1995,"2017-08-10"]
[224188,10,38,1995,"2017-10-21"]
[224188,10,39,1995,"2017-10-19"]
[224188,149,27,1995,"2017-10-19"]
[224188,149,27,1995,"2017-10-21"]
[224188,164,0,1995,"2017-10-06"]
[224188,187,22,1995,"2017-10-19"]
[224188,187,22,1995,"2017-10-21"]
[224188,217,10,1995,"2017-10-19"]
[224188,217,8,1995,"2017-10-21"]
[224188,346,23,1995,"2017-10-19"]
[224188,355,5,1995,"2017-10-21"]
[224188,367,18,1995,"2017-10-21"]
[224188,38,31,1995,"2017-10-19"]
[224188,38,31,1995,"2017-10-21"]
[224204,1,2,1895,"2017-10-21"]
[224204,1,3,1895,"2017-10-19"]
[224204,10,10,1895,"2017-10-19"]
[224204,10,3,1895,"2017-10-21"]
[224204,149,10,1895,"2017-10-19"]
[224204,164,0,1895,"2017-10-13"]
[224204,187,0,1895,"2017-09-27"]
[224204,217,0,1895,"2017-08-30"]
[224204,355,4,1895,"2017-10-21"]
[224204,367,0,1895,"2017-10-05"]
[224204,38,0,1895,"2017-10-06"]
[224295,1,17,1095,"2017-10-19"]
[224295,1,17,1095,"2017-10-21"]
[224295,10,7,1095,"2017-10-19"]
[224295,10,7,1095,"2017-10-21"]
[224295,149,0,1095,"2017-02-14"]
[224295,164,11,1095,"2017-10-19"]
[224295,164,11,1095,"2017-10-21"]
[224295,187,15,1095,"2017-10-21"]
[224295,187,16,1095,"2017-10-19"]
[224295,217,11,1095,"2017-10-19"]
[224295,346,12,1095,"2017-10-19"]
[224295,346,12,1095,"2017-10-21"]
[224295,355,8,1095,"2017-10-21"]
[224295,367,11,1095,"2017-10-21"]
[224295,38,21,1095,"2017-10-21"]
[224295,38,22,1095,"2017-10-19"]
[224352,1,16,3095,"2017-10-21"]
[224352,1,26,3095,"2017-10-19"]
[224352,10,0,3095,"2016-12-01"]
[224352,149,27,3095,"2017-10-21"]
[224352,149,28,3095,"2017-10-19"]
[224352,164,25,3095,"2017-10-21"]
[224352,164,26,3095,"2017-10-19"]
[224352,187,35,3095,"2017-10-19"]
[224352,187,41,3095,"2017-10-21"]
[224352,217,25,3095,"2017-10-19"]
[224352,346,29,3095,"2017-10-19"]
[224352,355,18,3095,"2017-10-21"]
[224352,367,43,3095,"2017-10-21"]
[224352,38,31,3095,"2017-10-19"]
[224592,1,0,1495,"2017-05-15"]
[224592,10,55,1495,"2017-10-21"]
[224592,10,92,1495,"2017-10-19"]
[224592,149,0,1495,"2017-10-03"]
[224592,164,42,1495,"2017-10-21"]
[224592,164,47,1495,"2017-10-19"]
[224592,187,26,1495,"2017-10-21"]
[224592,187,27,1495,"2017-10-19"]
[224592,217,24,1495,"2017-10-19"]
[224592,217,29,1495,"2017-10-21"]
[224592,346,19,1495,"2017-10-19"]
[224592,346,19,1495,"2017-10-21"]
[224592,355,1,1495,"2017-10-21"]
[224592,367,0,1495,"2017-10-20"]
[224592,38,0,1495,"2017-10-19"]
[224592,38,1,1495,"2017-10-19"]
[224626,1,0,1795,"2017-06-28"]
[224626,10,0,1795,"2017-09-18"]
[224626,149,0,1795,"2017-09-18"]
[224626,164,0,1795,"2017-08-30"]
[224626,187,0,1795,"2017-08-20"]
[224626,217,94,1795,"2017-10-19"]
[224626,355,1,1795,"2017-10-21"]
[224626,367,0,1795,"2017-09-07"]
[224626,38,0,1795,"2017-09-06"]
[224766,1,15,2495,"2017-10-19"]
[224766,1,15,2495,"2017-10-21"]
[224766,10,7,2495,"2017-10-19"]
[224766,10,7,2495,"2017-10-21"]
[224766,149,0,2495,"2017-06-12"]
[224766,164,9,2495,"2017-10-19"]
[224766,187,19,2495,"2017-10-19"]
[224766,217,5,2495,"2017-10-19"]
[224766,217,5,2495,"2017-10-21"]
[224766,355,13,2495,"2017-10-21"]
[224766,367,0,2495,"2017-07-06"]
[224766,38,12,2495,"2017-10-19"]
[224766,38,12,2495,"2017-10-21"]
[224915,1,0,1495,"2017-03-04"]
[224915,10,0,1495,"2017-06-10"]
[224915,149,0,1495,"2017-05-13"]
[224915,164,0,1495,"2017-03-30"]
[224915,187,0,1495,"2017-10-04"]
[224915,217,0,1495,"2017-02-13"]
[224915,355,0,1495,"2017-04-12"]
[224915,367,0,1495,"2017-01-11"]
[224915,38,0,1495,"2017-04-06"]
[225052,1,16,3275,"2017-10-19"]
[225052,10,0,3275,"2017-10-13"]
[225052,149,0,3275,"2017-08-09"]
[225052,164,0,3275,"2017-06-28"]
[225052,217,46,3275,"2017-10-19"]
[225052,217,46,3275,"2017-10-21"]
[225052,346,0,3275,"2017-06-25"]
[225052,355,29,3275,"2017-10-21"]
[225052,38,0,3275,"2017-07-02"]
[225086,1,0,2795,"2017-07-26"]
[225086,10,0,2795,"2017-09-06"]
[225086,149,0,2795,"2017-10-15"]
[225086,164,0,2795,"2017-08-22"]
[225086,187,2,2795,"2017-10-19"]
[225086,217,0,2795,"2017-08-10"]
[225086,346,0,2795,"2017-09-16"]
[225086,355,0,2795,"2017-09-01"]
[225086,367,0,2795,"2017-10-19"]
[225086,38,0,2795,"2017-09-15"]
[225243,1,39,2795,"2017-10-21"]
[225243,1,44,2795,"2017-10-19"]
[225243,10,28,2795,"2017-10-21"]
[225243,10,35,2795,"2017-10-19"]
[225243,149,25,2795,"2017-10-19"]
[225243,164,46,2795,"2017-10-21"]
[225243,164,58,2795,"2017-10-19"]
[225243,187,26,2795,"2017-10-21"]
[225243,187,28,2795,"2017-10-19"]
[225243,217,188,2795,"2017-10-21"]
[225243,217,230,2795,"2017-10-19"]
[225243,346,25,2795,"2017-10-21"]
[225243,346,34,2795,"2017-10-19"]
[225243,355,15,2795,"2017-10-21"]
[225243,355,28,2795,"2017-10-19"]
[225243,367,28,2795,"2017-10-21"]
[225243,38,26,2795,"2017-10-19"]
[225250,1,24,4095,"2017-10-21"]
[225250,1,28,4095,"2017-10-19"]
[225250,10,129,4095,"2017-10-21"]
[225250,10,132,4095,"2017-10-19"]
[225250,149,13,4095,"2017-10-19"]
[225250,149,18,4095,"2017-10-21"]
[225250,164,55,4095,"2017-10-21"]
[225250,164,58,4095,"2017-10-19"]
[225250,187,21,4095,"2017-10-19"]
[225250,187,27,4095,"2017-10-21"]
[225250,217,123,4095,"2017-10-21"]
[225250,217,210,4095,"2017-10-19"]
[225250,346,60,4095,"2017-10-21"]
[225250,346,66,4095,"2017-10-19"]
[225250,355,50,4095,"2017-10-21"]
[225250,355,51,4095,"2017-10-19"]
[225250,367,37,4095,"2017-10-21"]
[225250,38,7,4095,"2017-10-19"]
[225259,217,0,944,"2017-09-08"]
[2253,1,25,3025,"2017-10-19"]
[2253,1,34,3025,"2017-10-21"]
[2253,10,22,3025,"2017-10-21"]
[2253,10,27,3025,"2017-10-19"]
[2253,149,17,3025,"2017-10-19"]
[2253,164,21,3025,"2017-10-21"]
[2253,164,23,3025,"2017-10-19"]
[2253,187,23,3025,"2017-10-19"]
[2253,187,28,3025,"2017-10-21"]
[2253,217,21,3025,"2017-10-21"]
[2253,217,31,3025,"2017-10-19"]
[2253,346,30,3025,"2017-10-19"]
[2253,346,36,3025,"2017-10-21"]
[2253,355,20,3025,"2017-10-21"]
[2253,355,23,3025,"2017-10-19"]
[2253,367,21,3025,"2017-10-21"]
[2253,38,30,3025,"2017-10-19"]
[225342,1,0,2895,"2017-08-29"]
[225342,10,0,2895,"2017-07-12"]
[225342,149,0,2895,"2017-07-23"]
[225342,164,0,2895,"2017-06-17"]
[225342,187,0,2895,"2017-06-21"]
[225342,217,0,2895,"2017-07-11"]
[225342,346,0,2895,"2017-07-22"]
[225342,355,0,2895,"2017-09-05"]
[225342,367,0,2895,"2017-04-13"]
[225342,38,0,2895,"2017-07-07"]
[225375,1,26,3495,"2017-10-19"]
[225375,1,26,3495,"2017-10-21"]
[225375,10,41,3495,"2017-10-21"]
[225375,10,48,3495,"2017-10-19"]
[225375,149,33,3495,"2017-10-21"]
[225375,149,37,3495,"2017-10-19"]
[225375,164,28,3495,"2017-10-19"]
[225375,187,17,3495,"2017-10-19"]
[225375,217,22,3495,"2017-10-21"]
[225375,217,23,3495,"2017-10-19"]
[225375,355,28,3495,"2017-10-21"]
[225375,367,6,3495,"2017-10-21"]
[225375,38,16,3495,"2017-10-19"]
[225375,38,16,3495,"2017-10-21"]
[225417,1,0,1495,"2011-11-20"]
[225417,10,0,1495,"2011-12-21"]
[225417,149,0,1495,"2011-10-30"]
[225417,164,0,1495,"2014-02-25"]
[225417,217,0,1495,"2013-02-04"]
[225417,355,0,1495,"2011-08-25"]
[225417,38,0,1495,"2011-12-17"]
[225466,10,0,2975,"2011-05-25"]
[225466,149,0,2975,"2014-10-31"]
[225466,164,0,2975,"2011-05-24"]
[225466,217,0,2975,"2011-05-21"]
[225466,355,0,2975,"2011-05-21"]
[225466,38,0,2975,"2011-05-20"]
[225482,1,0,2025,"2013-08-09"]
[225482,10,0,2025,"2016-07-19"]
[225482,149,0,2025,"2015-11-20"]
[225482,164,0,2025,"2015-12-22"]
[225482,187,0,2025,"2017-07-08"]
[225482,217,0,2025,"2016-05-08"]
[225482,355,0,2025,"2015-12-15"]
[225482,367,1,2025,"2017-10-21"]
[225482,38,0,2025,"2015-10-30"]
[225490,10,37,2295,"2017-10-21"]
[225490,10,44,2295,"2017-10-19"]
[225490,149,23,2295,"2017-10-19"]
[225490,149,23,2295,"2017-10-21"]
[225490,164,35,2295,"2017-10-19"]
[225490,164,35,2295,"2017-10-21"]
[225490,217,0,2295,"2017-10-16"]
[225490,346,7,2295,"2017-10-21"]
[225490,355,22,2295,"2017-10-21"]
[225490,38,30,2295,"2017-10-19"]
[225490,38,30,2295,"2017-10-21"]
[225557,1,0,1995,"2017-06-09"]
[225557,10,0,1995,"2017-04-11"]
[225557,149,0,1995,"2017-07-20"]
[225557,164,0,1995,"2017-07-10"]
[225557,187,0,1995,"2017-05-19"]
[225557,217,0,1995,"2017-07-29"]
[225557,355,0,1995,"2017-05-07"]
[225557,367,0,1995,"2017-04-13"]
[225557,38,0,1995,"2017-05-14"]
[225565,1,0,6495,"2013-11-28"]
[225565,10,7,6495,"2017-10-21"]
[225565,10,8,6495,"2017-10-19"]
[225565,149,0,6495,"2016-11-02"]
[225565,164,43,6495,"2017-10-21"]
[225565,164,45,6495,"2017-10-19"]
[225565,187,8,6495,"2017-10-19"]
[225565,217,38,6495,"2017-10-21"]
[225565,217,40,6495,"2017-10-19"]
[225565,346,0,6495,"2013-11-23"]
[225565,355,0,6495,"2016-11-03"]
[225565,367,0,6495,"2013-10-24"]
[225565,38,0,6495,"2016-12-02"]
[225573,1,51,994,"2017-10-21"]
[225573,1,58,994,"2017-10-19"]
[225573,10,24,994,"2017-10-19"]
[225573,10,69,994,"2017-10-21"]
[225573,149,21,994,"2017-10-19"]
[225573,149,21,994,"2017-10-21"]
[225573,164,39,994,"2017-10-21"]
[225573,164,40,994,"2017-10-19"]
[225573,187,37,994,"2017-10-21"]
[225573,187,40,994,"2017-10-19"]
[225573,217,19,994,"2017-10-19"]
[225573,217,19,994,"2017-10-21"]
[225573,346,56,994,"2017-10-21"]
[225573,346,9,994,"2017-10-19"]
[225573,355,37,994,"2017-10-21"]
[225573,367,52,994,"2017-10-21"]
[225573,38,26,994,"2017-10-21"]
[225573,38,39,994,"2017-10-19"]
[225615,1,26,2795,"2017-10-21"]
[225615,1,33,2795,"2017-10-19"]
[225615,10,18,2795,"2017-10-21"]
[225615,10,9,2795,"2017-10-19"]
[225615,149,7,2795,"2017-10-21"]
[225615,149,9,2795,"2017-10-19"]
[225615,164,9,2795,"2017-10-19"]
[225615,164,9,2795,"2017-10-21"]
[225615,187,11,2795,"2017-10-19"]
[225615,187,8,2795,"2017-10-21"]
[225615,217,42,2795,"2017-10-21"]
[225615,217,7,2795,"2017-10-19"]
[225615,346,12,2795,"2017-10-19"]
[225615,346,8,2795,"2017-10-21"]
[225615,355,0,2795,"2017-08-31"]
[225615,367,10,2795,"2017-10-21"]
[225615,38,12,2795,"2017-10-21"]
[225615,38,7,2795,"2017-10-19"]
[225664,1,5,12520,"2017-10-19"]
[225664,10,7,12520,"2017-10-21"]
[225664,10,8,12520,"2017-10-19"]
[225664,149,0,12520,"2014-02-27"]
[225664,164,0,12520,"2017-08-09"]
[225664,187,0,12520,"2017-04-20"]
[225664,217,0,12520,"2017-10-16"]
[225664,355,0,12520,"2017-09-15"]
[225664,367,0,12520,"2017-09-17"]
[225664,38,0,12520,"2016-03-01"]
[225672,1,0,5795,"2017-07-20"]
[225672,10,0,5795,"2017-06-25"]
[225672,149,0,5795,"2017-05-30"]
[225672,164,0,5795,"2017-05-17"]
